timestamp,open,high,low,close,volume
2024-01-23 9:21,483.96,483.96,483.86,483.86,7580
2024-01-23 9:20,484.04,484.04,483.945,483.96,5358
2024-01-23 9:19,484.02,484.06,484.01,484.045,4194
2024-01-23 9:18,484.05,484.06,484,484.015,2974
2024-01-23 9:17,484.13,484.13,484.04,484.06,1189
2024-01-23 9:16,484.14,484.14,484.075,484.125,5066
2024-01-23 9:15,484.15,484.16,484.12,484.14,1045
2024-01-23 9:14,484.09,484.365,482.945,484.16,11090
2024-01-23 9:13,484.075,484.09,484.03,484.09,2501
2024-01-23 9:12,484.09,484.09,484.04,484.06,1184
2024-01-23 9:11,484.03,484.08,484.02,484.08,968
2024-01-23 9:10,484.01,484.06,483.97,484.03,1810
2024-01-23 9:09,484.04,484.08,484,484,1534
2024-01-23 9:08,484.13,484.13,484.01,484.06,2931
2024-01-23 9:07,484.21,484.22,484.07,484.07,2831
2024-01-23 9:06,484.19,484.23,484.15,484.205,2882
2024-01-23 9:05,484.195,484.195,484.12,484.18,749
2024-01-23 9:04,484.22,484.24,484.19,484.2,1612
2024-01-23 9:03,484.21,484.23,484.18,484.22,4333
2024-01-23 9:02,484.22,484.265,484.21,484.21,6383
2024-01-23 9:01,484.29,484.29,484.21,484.22,882
2024-01-23 9:00,484.27,484.29,484.2,484.28,8713
2024-01-23 8:59,484.27,484.3,484.23,484.27,2763
2024-01-23 8:58,484.28,484.3,483.45,484.26,2122
2024-01-23 8:57,484.33,484.38,483.45,484.26,12956
2024-01-23 8:56,484.33,484.35,483.45,484.34,2549
2024-01-23 8:55,484.4,484.4,484.335,484.35,435
2024-01-23 8:54,484.38,484.39,484.35,484.38,517
2024-01-23 8:53,484.35,484.44,484.33,484.38,4003
2024-01-23 8:52,484.4,484.42,484.36,484.36,698
2024-01-23 8:51,484.44,484.44,484.38,484.4,1589
2024-01-23 8:50,484.43,484.45,484.41,484.43,3511
2024-01-23 8:49,484.41,484.45,484.39,484.435,644
2024-01-23 8:48,484.41,484.5,484.36,484.44,739
2024-01-23 8:47,484.5,484.5,483.45,484.42,1321
2024-01-23 8:46,484.47,484.53,484.42,484.485,2167
2024-01-23 8:45,484.585,484.585,484.45,484.46,5095
2024-01-23 8:44,484.56,484.63,484.55,484.58,13829
2024-01-23 8:43,484.56,484.6,484.55,484.57,611
2024-01-23 8:42,484.58,484.58,484.512,484.53,408
2024-01-23 8:41,484.55,484.63,484.52,484.57,1062
2024-01-23 8:40,484.49,484.55,484.49,484.535,241
2024-01-23 8:39,484.5,484.54,484.47,484.5,2141
2024-01-23 8:38,484.43,484.49,484.43,484.49,14549
2024-01-23 8:37,484.37,484.46,484.355,484.4,41642
2024-01-23 8:36,484.3,484.39,484.3,484.36,1483
2024-01-23 8:35,484.27,484.295,484.24,484.295,249
2024-01-23 8:34,484.24,484.26,484.21,484.24,1092
2024-01-23 8:33,484.17,484.24,484.17,484.24,2955
2024-01-23 8:32,484.21,484.21,484.14,484.16,950
2024-01-23 8:31,484.235,484.24,484.21,484.21,228
2024-01-23 8:30,484.31,484.35,484.23,484.23,5580
2024-01-23 8:29,484.21,484.32,484.21,484.32,1442
2024-01-23 8:28,484.2,484.255,484.17,484.24,734
2024-01-23 8:27,484.235,484.26,484.22,484.22,4627
2024-01-23 8:26,484.185,484.24,484.17,484.235,1405
2024-01-23 8:25,484.18,484.185,484.14,484.185,822
2024-01-23 8:24,484.16,484.2,484.16,484.18,2498
2024-01-23 8:23,484.16,484.19,484.15,484.175,4582
2024-01-23 8:22,484.075,484.15,484.07,484.14,8023
2024-01-23 8:21,484.07,484.09,484.05,484.09,976
2024-01-23 8:20,483.99,484.09,483.985,484.08,3942
2024-01-23 8:19,483.98,484.02,483.95,483.98,884
2024-01-23 8:18,484,484.01,483.96,483.98,1496
2024-01-23 8:17,484.03,484.08,483.99,483.99,6047
2024-01-23 8:16,484,484.06,483.99,484.025,2537
2024-01-23 8:15,483.955,484,483.955,484,404
2024-01-23 8:14,483.895,483.95,483.88,483.935,1028
2024-01-23 8:13,483.965,483.965,483.88,483.9,2040
2024-01-23 8:12,483.95,483.97,483.93,483.95,881
2024-01-23 8:11,483.985,484.01,483.97,484,25
2024-01-23 8:10,484.04,484.04,483.97,483.985,671
2024-01-23 8:09,484.01,484.03,483.99,484.03,510
2024-01-23 8:08,484.01,484.045,484.01,484.04,387
2024-01-23 8:07,484.045,484.045,484.01,484.03,1183
2024-01-23 8:06,484.03,484.04,484,484.04,613
2024-01-23 8:05,484.07,484.1,484.02,484.02,5609
2024-01-23 8:04,483.35,484.105,483.35,484.07,2102
2024-01-23 8:03,483.45,484.09,483.22,484.09,2301
2024-01-23 8:02,483.77,484.07,483.3,483.45,5032
2024-01-23 8:01,483.36,484.08,483.22,483.94,6450
2024-01-23 8:00,483.74,483.98,483.37,483.97,26099
2024-01-23 7:59,483.89,483.9,483.89,483.9,2
2024-01-23 7:58,483.93,483.93,483.9,483.9,597
2024-01-23 7:57,483.91,483.94,483.9,483.94,609
2024-01-23 7:56,483.9,483.93,483.9,483.9,4446
2024-01-23 7:55,483.85,483.9,483.85,483.89,558
2024-01-23 7:54,483.83,483.83,483.83,483.83,4506
2024-01-23 7:53,483.76,483.82,483.76,483.82,1442
2024-01-23 7:52,483.77,483.77,483.77,483.77,3
2024-01-23 7:51,483.7,483.76,483.67,483.76,4258
2024-01-23 7:50,483.71,483.73,483.71,483.73,18
2024-01-23 7:49,483.7,483.719,483.69,483.7,990
2024-01-23 7:48,483.7,483.7,483.7,483.7,7
2024-01-23 7:47,483.74,483.74,483.7,483.7,5000
2024-01-23 7:46,483.74,483.74,483.68,483.7,1881
2024-01-23 7:45,483.72,483.75,483.72,483.75,365
2024-01-23 7:44,483.77,483.77,483.7,483.7,841
2024-01-23 7:43,483.82,483.82,483.77,483.77,3164
2024-01-23 7:42,483.76,483.79,483.76,483.79,3
2024-01-23 7:41,483.84,483.84,483.84,483.84,2
2024-01-23 7:40,483.9,483.93,483.88,483.88,923
2024-01-23 7:39,483.83,483.9,483.83,483.9,158
2024-01-23 7:38,483.81,483.84,483.8,483.83,2186
2024-01-23 7:37,483.8,483.82,483.8,483.8,1800
2024-01-23 7:36,483.75,483.75,483.75,483.75,10
2024-01-23 7:35,483.78,483.79,483.77,483.77,1149
2024-01-23 7:34,483.76,483.79,483.76,483.79,301
2024-01-23 7:33,483.77,483.77,483.76,483.76,6
2024-01-23 7:32,483.81,483.81,483.77,483.77,2444
2024-01-23 7:31,483.78,483.83,483.78,483.78,79
2024-01-23 7:30,483.76,483.76,483.75,483.75,101
2024-01-23 7:29,483.73,483.73,483.72,483.72,300
2024-01-23 7:28,483.76,483.76,483.75,483.76,508
2024-01-23 7:27,483.78,483.78,483.75,483.78,2446
2024-01-23 7:26,483.81,483.81,483.79,483.81,728
2024-01-23 7:25,483.82,483.82,483.77,483.79,1911
2024-01-23 7:24,483.83,483.84,483.83,483.83,889
2024-01-23 7:23,483.84,483.84,483.78,483.8,465
2024-01-23 7:22,483.87,483.88,483.85,483.85,2035
2024-01-23 7:21,483.84,483.87,483.81,483.87,2659
2024-01-23 7:20,483.82,483.84,483.82,483.84,208
2024-01-23 7:19,483.73,483.78,483.73,483.78,1538
2024-01-23 7:18,483.73,483.73,483.69,483.7,6109
2024-01-23 7:17,483.72,483.72,483.7,483.7,27
2024-01-23 7:16,483.73,483.73,483.7,483.72,382
2024-01-23 7:15,483.78,483.78,483.74,483.74,5730
2024-01-23 7:14,483.83,483.83,483.81,483.81,1470
2024-01-23 7:13,483.79,483.84,483.79,483.84,717
2024-01-23 7:12,483.79,483.8,483.75,483.76,161
2024-01-23 7:11,483.77,483.77,483.77,483.77,50
2024-01-23 7:10,483.77,483.79,483.77,483.79,812
2024-01-23 7:09,483.78,483.78,483.78,483.78,21
2024-01-23 7:08,483.76,483.77,483.76,483.77,73
2024-01-23 7:07,483.75,483.77,483.75,483.77,2310
2024-01-23 7:06,483.78,483.78,483.74,483.74,901
2024-01-23 7:05,483.71,483.79,483.71,483.76,1719
2024-01-23 7:04,483.66,483.7,483.65,483.68,21020
2024-01-23 7:03,483.7,483.7,483.67,483.67,507
2024-01-23 7:02,483.72,483.73,483.69,483.69,315
2024-01-23 7:01,483.7,483.72,483.7,483.72,335
2024-01-23 7:00,483.69,483.73,483.66,483.72,1013
2024-01-23 6:59,483.72,483.72,483.7,483.7,301
2024-01-23 6:58,483.71,483.71,483.7,483.7,72
2024-01-23 6:57,483.68,483.72,483.68,483.71,456
2024-01-23 6:56,483.68,483.68,483.65,483.65,500
2024-01-23 6:55,483.62,483.71,483.6,483.71,2688
2024-01-23 6:54,483.63,483.63,483.62,483.62,2
2024-01-23 6:53,483.58,483.61,483.58,483.61,61
2024-01-23 6:52,483.56,483.56,483.56,483.56,1
2024-01-23 6:51,483.59,483.59,483.58,483.58,53
2024-01-23 6:50,483.6,483.61,483.54,483.59,613
2024-01-23 6:49,483.6,483.61,483.57,483.57,1045
2024-01-23 6:48,483.59,483.59,483.57,483.57,67
2024-01-23 6:47,483.6,483.61,483.59,483.59,509
2024-01-23 6:46,483.62,483.63,483.61,483.61,596
2024-01-23 6:44,483.56,483.65,483.56,483.65,113
2024-01-23 6:43,483.56,483.56,483.56,483.56,57
2024-01-23 6:42,483.58,483.58,483.58,483.58,2
2024-01-23 6:41,483.59,483.59,483.55,483.55,80
2024-01-23 6:40,483.61,483.61,483.59,483.59,225
2024-01-23 6:39,483.61,483.61,483.61,483.61,125
2024-01-23 6:38,483.6,483.6,483.6,483.6,40
2024-01-23 6:37,483.56,483.6,483.55,483.6,4089
2024-01-23 6:36,483.52,483.55,483.5,483.55,2627
2024-01-23 6:35,483.49,483.59,483.49,483.56,248
2024-01-23 6:34,483.48,483.48,483.43,483.43,209
2024-01-23 6:32,483.45,483.49,483.45,483.49,26
2024-01-23 6:31,483.47,483.47,483.47,483.47,52
2024-01-23 6:29,483.48,483.48,483.48,483.48,1
2024-01-23 6:28,483.49,483.49,483.47,483.48,253
2024-01-23 6:27,483.42,483.5,483.42,483.5,154
2024-01-23 6:25,483.45,483.49,483.45,483.49,107
2024-01-23 6:24,483.46,483.46,483.46,483.46,254
2024-01-23 6:23,483.46,483.46,483.44,483.44,219
2024-01-23 6:22,483.45,483.45,483.45,483.45,3
2024-01-23 6:21,483.53,483.53,483.46,483.46,135
2024-01-23 6:20,483.59,483.6,483.57,483.57,81
2024-01-23 6:19,483.6,483.64,483.59,483.64,51
2024-01-23 6:18,483.66,483.66,483.64,483.64,45
2024-01-23 6:16,483.66,483.67,483.65,483.65,202
2024-01-23 6:15,483.65,483.65,483.65,483.65,200
2024-01-23 6:14,483.65,483.65,483.65,483.65,2
2024-01-23 6:12,483.63,483.7,483.63,483.7,6
2024-01-23 6:11,483.69,483.69,483.69,483.69,1
2024-01-23 6:09,483.65,483.66,483.64,483.66,311
2024-01-23 6:07,483.67,483.67,483.67,483.67,3
2024-01-23 6:06,483.65,483.65,483.64,483.64,2
2024-01-23 6:05,483.63,483.63,483.63,483.63,1
2024-01-23 6:04,483.6,483.63,483.6,483.63,10
2024-01-23 6:02,483.53,483.53,483.52,483.52,2
2024-01-23 6:00,483.51,483.54,483.51,483.54,497
2024-01-23 5:59,483.51,483.51,483.51,483.51,5
2024-01-23 5:58,483.53,483.53,483.53,483.53,200
2024-01-23 5:57,483.45,483.45,483.45,483.45,2
2024-01-23 5:56,483.48,483.48,483.44,483.44,15
2024-01-23 5:55,483.46,483.46,483.45,483.45,2
2024-01-23 5:53,483.49,483.49,483.49,483.49,16
2024-01-23 5:52,483.53,483.53,483.46,483.46,2626
2024-01-23 5:50,483.51,483.54,483.51,483.54,2
2024-01-23 5:49,483.5,483.58,483.5,483.58,27
2024-01-23 5:47,483.56,483.56,483.56,483.56,1
2024-01-23 5:46,483.57,483.57,483.56,483.56,5
2024-01-23 5:44,483.51,483.51,483.51,483.51,2
2024-01-23 5:42,483.6,483.6,483.6,483.6,200
2024-01-23 5:41,483.59,483.59,483.55,483.57,323
2024-01-23 5:40,483.5,483.5,483.5,483.5,1
2024-01-23 5:39,483.44,483.44,483.44,483.44,7
2024-01-23 5:38,483.45,483.45,483.45,483.45,4
2024-01-23 5:37,483.42,483.44,483.42,483.44,3
2024-01-23 5:36,483.42,483.45,483.4,483.43,61
2024-01-23 5:35,483.46,483.46,483.4,483.46,310
2024-01-23 5:34,483.48,483.48,483.48,483.48,1
2024-01-23 5:33,483.54,483.54,483.53,483.53,201
2024-01-23 5:32,483.53,483.55,483.53,483.55,3
2024-01-23 5:31,483.55,483.55,483.55,483.55,300
2024-01-23 5:27,483.53,483.53,483.5,483.53,228
2024-01-23 5:26,483.57,483.57,483.57,483.57,12
2024-01-23 5:23,483.57,483.57,483.54,483.54,4
2024-01-23 5:21,483.5,483.5,483.5,483.5,1
2024-01-23 5:19,483.44,483.52,483.44,483.52,466
2024-01-23 5:18,483.51,483.51,483.46,483.46,102
2024-01-23 5:17,483.39,483.4,483.39,483.4,323
2024-01-23 5:16,483.38,483.38,483.31,483.31,101
2024-01-23 5:15,483.38,483.39,483.34,483.39,204
2024-01-23 5:13,483.4,483.4,483.39,483.39,35
2024-01-23 5:12,483.37,483.41,483.37,483.41,31
2024-01-23 5:11,483.32,483.32,483.32,483.32,400
2024-01-23 5:10,483.32,483.35,483.3,483.3,42
2024-01-23 5:09,483.38,483.38,483.33,483.33,256
2024-01-23 5:08,483.4,483.4,483.4,483.4,1
2024-01-23 5:06,483.54,483.54,483.45,483.45,7
2024-01-23 5:05,483.54,483.54,483.51,483.51,5
2024-01-23 5:03,483.55,483.62,483.55,483.62,304
2024-01-23 5:02,483.58,483.58,483.54,483.54,10
2024-01-23 5:01,483.57,483.61,483.57,483.6,104
2024-01-23 5:00,483.64,483.64,483.6,483.6,203
2024-01-23 4:59,483.7,483.7,483.67,483.67,53
2024-01-23 4:58,483.67,483.67,483.67,483.67,2
2024-01-23 4:57,483.67,483.67,483.67,483.67,200
2024-01-23 4:56,483.68,483.68,483.68,483.68,1
2024-01-23 4:55,483.68,483.68,483.68,483.68,6
2024-01-23 4:54,483.62,483.65,483.62,483.65,127
2024-01-23 4:52,483.7,483.7,483.68,483.68,18
2024-01-23 4:51,483.66,483.69,483.66,483.69,112
2024-01-23 4:49,483.66,483.66,483.66,483.66,12
2024-01-23 4:48,483.66,483.7,483.66,483.7,183
2024-01-23 4:46,483.74,483.74,483.74,483.74,9
2024-01-23 4:45,483.69,483.74,483.69,483.74,3
2024-01-23 4:44,483.74,483.74,483.74,483.74,20
2024-01-23 4:43,483.7,483.7,483.69,483.69,48
2024-01-23 4:42,483.68,483.68,483.68,483.68,20
2024-01-23 4:38,483.65,483.65,483.65,483.65,3
2024-01-23 4:36,483.69,483.71,483.69,483.71,4
2024-01-23 4:35,483.61,483.62,483.58,483.61,159
2024-01-23 4:33,483.63,483.63,483.63,483.63,21
2024-01-23 4:32,483.61,483.63,483.56,483.56,1321
2024-01-23 4:31,483.69,483.69,483.66,483.66,6
2024-01-23 4:30,483.69,483.7,483.69,483.7,15
2024-01-23 4:29,483.6,483.6,483.59,483.59,54
2024-01-23 4:28,483.64,483.66,483.63,483.66,1283
2024-01-23 4:26,483.74,483.74,483.71,483.73,192
2024-01-23 4:25,483.76,483.76,483.76,483.76,400
2024-01-23 4:24,483.71,483.71,483.71,483.71,34
2024-01-23 4:23,483.65,483.65,483.65,483.65,3
2024-01-23 4:22,483.7,483.7,483.69,483.69,32
2024-01-23 4:21,483.62,483.65,483.62,483.65,401
2024-01-23 4:19,483.62,483.62,483.62,483.62,10
2024-01-23 4:18,483.64,483.64,483.64,483.64,9
2024-01-23 4:17,483.6,483.63,483.6,483.63,6
2024-01-23 4:16,483.58,483.58,483.58,483.58,52
2024-01-23 4:15,483.56,483.56,483.56,483.56,22
2024-01-23 4:14,483.59,483.59,483.58,483.58,7
2024-01-23 4:13,483.52,483.53,483.52,483.53,17
2024-01-23 4:12,483.51,483.51,483.5,483.5,11
2024-01-23 4:10,483.43,483.44,483.43,483.44,77
2024-01-23 4:09,483.4,483.4,483.4,483.4,37
2024-01-23 4:08,483.35,483.35,483.35,483.35,1
2024-01-23 4:07,483.43,483.43,483.34,483.34,3240
2024-01-23 4:06,483.36,483.43,483.36,483.42,5
2024-01-23 4:05,483.4,483.4,483.4,483.4,66
2024-01-23 4:04,483.37,483.37,483.33,483.35,164
2024-01-23 4:02,483.39,483.39,483.39,483.39,34
2024-01-23 4:01,483.39,483.42,483.38,483.42,56
2024-01-23 4:00,483.36,483.78,483.29,483.36,449
2024-01-22 20:00,483.45,483.45,483.45,483.45,800828
2024-01-22 19:59,483.58,483.58,483.5,483.525,3579
2024-01-22 19:58,483.58,483.58,483.56,483.58,108
2024-01-22 19:57,483.575,483.58,483.57,483.58,1692
2024-01-22 19:56,483.565,483.59,483.565,483.59,2
2024-01-22 19:55,483.59,483.6,483.57,483.57,485
2024-01-22 19:54,483.585,483.59,483.58,483.59,413
2024-01-22 19:53,483.58,483.59,483.58,483.58,170
2024-01-22 19:52,483.58,483.59,483.58,483.585,27
2024-01-22 19:51,483.58,483.61,483.58,483.61,33
2024-01-22 19:50,483.53,483.59,483.53,483.57,224
2024-01-22 19:49,483.53,483.53,483.52,483.53,38
2024-01-22 19:48,483.5,483.56,483.5,483.53,70
2024-01-22 19:47,483.53,483.53,483.5,483.515,44
2024-01-22 19:46,483.56,483.56,483.56,483.56,68
2024-01-22 19:45,483.53,483.53,483.53,483.53,4
2024-01-22 19:44,483.56,483.56,483.53,483.53,6
2024-01-22 19:43,483.48,483.53,483.48,483.53,15
2024-01-22 19:42,483.465,483.48,483.465,483.465,5
2024-01-22 19:41,483.49,483.49,483.46,483.46,579
2024-01-22 19:40,483.475,483.49,483.475,483.48,51
2024-01-22 19:39,483.485,483.5,483.46,483.49,221
2024-01-22 19:38,483.49,483.51,483.47,483.485,352
2024-01-22 19:37,483.55,483.55,483.505,483.505,24
2024-01-22 19:36,483.525,483.555,483.51,483.53,8
2024-01-22 19:35,483.56,483.56,483.52,483.535,153
2024-01-22 19:34,483.5,483.5,483.47,483.485,22
2024-01-22 19:33,483.49,483.49,483.49,483.49,53
2024-01-22 19:32,483.525,483.55,483.51,483.55,67
2024-01-22 19:31,483.52,483.54,483.51,483.525,346
2024-01-22 19:30,483.51,483.51,483.51,483.51,1
2024-01-22 19:29,483.46,483.52,483.46,483.505,231
2024-01-22 19:28,483.465,483.465,483.44,483.44,162
2024-01-22 19:27,483.48,483.48,483.46,483.46,55
2024-01-22 19:26,483.51,483.51,483.51,483.51,1
2024-01-22 19:25,483.5,483.52,483.5,483.52,106
2024-01-22 19:24,483.495,483.53,483.48,483.53,93
2024-01-22 19:23,483.515,483.52,483.505,483.51,4
2024-01-22 19:22,483.54,483.54,483.53,483.53,2
2024-01-22 19:21,483.515,483.53,483.515,483.53,7
2024-01-22 19:20,483.52,483.52,483.495,483.495,7
2024-01-22 19:19,483.52,483.53,483.495,483.495,186
2024-01-22 19:18,483.5,483.52,483.5,483.52,22
2024-01-22 19:17,483.48,483.49,483.48,483.49,91
2024-01-22 19:16,483.46,483.465,483.43,483.465,1217
2024-01-22 19:15,483.49,483.49,483.465,483.465,262
2024-01-22 19:14,483.54,483.54,483.48,483.5,2867
2024-01-22 19:13,483.55,483.58,483.51,483.51,59
2024-01-22 19:12,483.59,483.62,483.58,483.58,66
2024-01-22 19:11,483.65,483.65,483.61,483.61,251
2024-01-22 19:10,483.68,483.68,483.605,483.605,205
2024-01-22 19:09,483.6,483.67,483.6,483.67,745
2024-01-22 19:08,483.6,483.63,483.6,483.63,23
2024-01-22 19:07,483.57,483.605,483.57,483.605,27
2024-01-22 19:06,483.6,483.62,483.585,483.605,275
2024-01-22 19:05,483.62,483.625,483.57,483.57,133
2024-01-22 19:04,483.58,483.6,483.575,483.6,206
2024-01-22 19:03,483.625,483.64,483.56,483.575,52
2024-01-22 19:02,483.6,483.66,483.6,483.62,572
2024-01-22 19:01,483.53,483.6,483.51,483.6,67
2024-01-22 19:00,483.51,483.57,483.51,483.535,1024
2024-01-22 18:59,483.51,483.525,483.51,483.525,128
2024-01-22 18:58,483.55,483.56,483.545,483.545,7
2024-01-22 18:57,483.545,483.545,483.545,483.545,2
2024-01-22 18:56,483.565,483.58,483.545,483.545,16
2024-01-22 18:55,483.55,483.55,483.535,483.535,2
2024-01-22 18:54,483.58,483.58,483.54,483.56,49
2024-01-22 18:53,483.51,483.56,483.51,483.56,87
2024-01-22 18:52,483.545,483.56,483.545,483.56,28
2024-01-22 18:51,483.6,483.6,483.52,483.55,48
2024-01-22 18:50,483.6,483.6,483.58,483.58,6
2024-01-22 18:49,483.585,483.585,483.565,483.58,12
2024-01-22 18:48,483.63,483.63,483.6,483.6,112
2024-01-22 18:47,483.595,483.61,483.595,483.61,407
2024-01-22 18:46,483.615,483.615,483.61,483.61,3
2024-01-22 18:45,483.64,483.65,483.62,483.63,58
2024-01-22 18:44,483.63,483.68,483.63,483.66,280
2024-01-22 18:43,483.6,483.62,483.58,483.62,103
2024-01-22 18:42,483.58,483.605,483.58,483.6,176
2024-01-22 18:41,483.56,483.63,483.56,483.56,300
2024-01-22 18:40,483.63,483.63,483.605,483.62,10
2024-01-22 18:39,483.62,483.66,483.58,483.63,285
2024-01-22 18:38,483.59,483.6,483.57,483.6,2132
2024-01-22 18:37,483.59,483.59,483.57,483.59,151
2024-01-22 18:36,483.585,483.59,483.55,483.575,27
2024-01-22 18:35,483.58,483.59,483.55,483.585,272
2024-01-22 18:34,483.55,483.57,483.55,483.56,941
2024-01-22 18:33,483.55,483.55,483.53,483.55,277
2024-01-22 18:32,483.49,483.55,483.49,483.55,443
2024-01-22 18:31,483.51,483.51,483.48,483.495,130
2024-01-22 18:30,483.45,483.45,483.45,483.45,800828
2024-01-22 18:29,483.495,483.5,483.47,483.485,20
2024-01-22 18:28,483.48,483.49,483.44,483.49,189
2024-01-22 18:27,483.44,483.46,483.44,483.46,23
2024-01-22 18:26,483.455,483.46,483.44,483.44,6
2024-01-22 18:25,483.4,483.45,483.39,483.43,2038
2024-01-22 18:24,483.41,483.41,483.41,483.41,3
2024-01-22 18:23,483.42,483.44,483.4,483.41,66
2024-01-22 18:22,483.455,483.46,483.43,483.435,613
2024-01-22 18:21,483.46,483.46,483.435,483.46,20
2024-01-22 18:20,483.45,483.465,483.43,483.45,17
2024-01-22 18:19,483.45,483.45,483.44,483.44,114
2024-01-22 18:18,483.415,483.46,483.41,483.46,7
2024-01-22 18:17,483.415,483.44,483.39,483.39,249
2024-01-22 18:16,483.415,483.44,483.415,483.415,17
2024-01-22 18:15,483.435,483.45,483.413,483.45,144
2024-01-22 18:14,483.435,483.47,483.42,483.42,147
2024-01-22 18:13,483.44,483.44,483.4,483.43,1313
2024-01-22 18:12,483.49,483.5,483.41,483.41,464
2024-01-22 18:11,483.475,483.5,483.47,483.49,37
2024-01-22 18:10,483.49,483.5,483.46,483.46,112
2024-01-22 18:09,483.48,483.49,483.46,483.49,409
2024-01-22 18:08,483.44,483.49,483.43,483.46,1359
2024-01-22 18:07,483.43,483.46,483.43,483.46,14
2024-01-22 18:06,483.42,483.44,483.38,483.41,302
2024-01-22 18:05,483.305,483.43,483.305,483.42,802
2024-01-22 18:04,483.28,483.34,483.28,483.315,88
2024-01-22 18:03,483.32,483.33,483.261,483.285,2303
2024-01-22 18:02,483.32,483.38,483.3,483.3,139
2024-01-22 18:01,483.33,483.36,483.31,483.33,717
2024-01-22 18:00,483.36,483.5,483.31,483.34,8521
2024-01-22 17:59,483.37,483.37,483.341,483.365,12
2024-01-22 17:58,483.35,483.37,483.35,483.36,448
2024-01-22 17:57,483.4,483.4,483.35,483.35,4779
2024-01-22 17:56,483.36,483.36,483.33,483.33,20
2024-01-22 17:55,483.39,483.39,483.37,483.37,3
2024-01-22 17:54,483.4,483.4,483.33,483.33,733
2024-01-22 17:53,483.37,483.4,483.37,483.4,5
2024-01-22 17:52,483.4,483.4,483.365,483.37,65
2024-01-22 17:51,483.4,483.4,483.35,483.37,44
2024-01-22 17:50,483.4,483.4,483.375,483.375,168
2024-01-22 17:49,483.38,483.4,483.35,483.375,404
2024-01-22 17:48,483.35,483.4,483.35,483.375,8
2024-01-22 17:47,483.37,483.4,483.35,483.375,8
2024-01-22 17:46,483.4,483.4,483.35,483.4,86
2024-01-22 17:45,483.39,483.4,483.37,483.37,109
2024-01-22 17:44,483.41,483.41,483.375,483.375,9
2024-01-22 17:43,483.375,483.4,483.375,483.4,6
2024-01-22 17:42,483.4,483.4,483.35,483.35,11
2024-01-22 17:41,483.375,483.4,483.375,483.4,91
2024-01-22 17:40,483.4,483.4,483.37,483.37,6
2024-01-22 17:39,483.37,483.4,483.34,483.37,13
2024-01-22 17:38,483.54,483.54,483.34,483.37,4435
2024-01-22 17:37,483.4,483.55,483.34,483.4,6305
2024-01-22 17:36,483.365,483.39,483.34,483.39,102
2024-01-22 17:35,483.36,483.37,483.34,483.365,1231
2024-01-22 17:34,483.4,483.4,483.36,483.37,218
2024-01-22 17:33,483.37,483.4,483.36,483.36,89
2024-01-22 17:32,483.37,483.37,483.37,483.37,9
2024-01-22 17:31,483.37,483.4,483.34,483.37,7
2024-01-22 17:30,483.34,483.398,483.34,483.37,503
2024-01-22 17:29,483.37,483.4,483.34,483.37,56
2024-01-22 17:28,483.4,483.4,483.37,483.37,1050
2024-01-22 17:27,483.38,483.4,483.36,483.37,896
2024-01-22 17:26,483.4,483.4,483.38,483.39,413
2024-01-22 17:25,483.39,483.4,483.38,483.39,44
2024-01-22 17:24,483.39,483.39,483.38,483.39,110
2024-01-22 17:23,483.4,483.4,483.39,483.4,1371
2024-01-22 17:22,483.39,483.4,483.38,483.38,798
2024-01-22 17:21,483.385,483.4,483.38,483.39,48
2024-01-22 17:20,483.385,483.4,483.385,483.4,126
2024-01-22 17:19,483.38,483.4,483.38,483.4,13
2024-01-22 17:18,483.39,483.4,483.385,483.385,271
2024-01-22 17:17,483.39,483.4,483.385,483.385,189
2024-01-22 17:16,483.4,483.4,483.37,483.385,179
2024-01-22 17:15,483.4,483.4,483.37,483.385,1434
2024-01-22 17:14,483.41,483.42,483.36,483.4,994
2024-01-22 17:13,483.445,483.49,483.4,483.41,901
2024-01-22 17:12,483.45,483.45,483.4,483.445,297
2024-01-22 17:11,483.48,483.49,483.36,483.425,361
2024-01-22 17:10,483.47,483.49,483.45,483.47,6
2024-01-22 17:09,483.45,483.47,483.45,483.47,1096
2024-01-22 17:08,483.45,483.45,483.42,483.435,139
2024-01-22 17:07,483.45,483.45,483.42,483.42,105
2024-01-22 17:06,483.445,483.47,483.445,483.445,7
2024-01-22 17:05,483.46,483.46,483.43,483.445,888
2024-01-22 17:04,483.44,483.45,483.415,483.425,309
2024-01-22 17:03,483.41,483.45,483.38,483.415,223
2024-01-22 17:02,483.4,483.44,483.38,483.4,789
2024-01-22 17:01,483.44,483.44,483.38,483.41,27
2024-01-22 17:00,483.45,483.45,483.4,483.44,640
2024-01-22 16:59,483.43,483.45,483.43,483.435,877
2024-01-22 16:58,483.44,483.44,483.425,483.43,558
2024-01-22 16:57,483.435,483.45,483.435,483.435,12
2024-01-22 16:56,483.45,483.45,483.435,483.435,42
2024-01-22 16:55,483.45,483.46,483.45,483.45,46
2024-01-22 16:54,483.45,483.46,483.45,483.45,190
2024-01-22 16:53,483.445,483.46,483.445,483.455,50
2024-01-22 16:52,483.45,483.45,483.43,483.445,70
2024-01-22 16:51,483.455,483.48,483.455,483.47,523
2024-01-22 16:50,483.48,483.48,483.43,483.465,12628
2024-01-22 16:49,483.47,483.5,483.47,483.5,2147
2024-01-22 16:48,483.5,483.5,483.47,483.475,273
